Seasons,Category,LeagueName,LeagueID,MatchID
2022,T20 League,Malaysia T20 Quadrangular Series,9276,14526
2022,T20 League,Womens East Asia Cup,9273,14461
2022,T20 League,Womens East Asia Cup,9273,14460
2022,T20 League,CBSF T-20 League,9261,15001
2022,T20 League,CBSF T-20 League,9261,14999
2022,T20 League,CBSF T-20 League,9261,15000
2022,T20 League,CBSF T-20 League,9261,14659
2022,T20 League,CBSF T-20 League,9261,14658
2022,T20 League,CBSF T-20 League,9261,14657
2022,T20 League,CBSF T-20 League,9261,14656
2022,T20 League,CBSF T-20 League,9261,14655
2022,T20 League,CBSF T-20 League,9261,14596
2022,T20 League,CBSF T-20 League,9261,14595
2022,T20 League,CBSF T-20 League,9261,14594
2022,T20 League,CBSF T-20 League,9261,14593
2022,T20 League,CBSF T-20 League,9261,14592
2022,T20 League,CBSF T-20 League,9261,14509
2022,T20 League,CBSF T-20 League,9261,14508
2022,T20 League,CBSF T-20 League,9261,14507
2022,T20 League,CBSF T-20 League,9261,14506
2022,T20 League,CBSF T-20 League,9261,14505
2022,T20 League,CBSF T-20 League,9261,14403
2022,T20 League,CBSF T-20 League,9261,14402
2022,T20 League,CBSF T-20 League,9261,14401
2022,T20 League,CBSF T-20 League,9261,14400
2022,T20 League,CBSF T-20 League,9261,14399
2022,T20 League,CBSF T-20 League,9261,14316
2022,T20 League,CBSF T-20 League,9261,14315
2022,T20 League,CBSF T-20 League,9261,14314
2022,T20 League,CBSF T-20 League,9261,14313
2022,T20 League,CBSF T-20 League,9261,14312
2022,T20 League,CBSF T-20 League,9261,14311
2022,T20 League,CBSF T-20 League,9261,14275
2022,T20 League,CBSF T-20 League,9261,14274
2022,T20 League,CBSF T-20 League,9261,14273
2022,T20 League,CBSF T-20 League,9261,14272
2022,T20 League,CSA T20 Challenge,9257,14184
2022,T20 League,CSA T20 Challenge,9257,14183
2022,T20 League,CSA T20 Challenge,9257,14182
2022,T20 League,CSA T20 Challenge,9257,14181
2022,T20 League,CSA T20 Challenge,9257,14180
2022,T20 League,CSA T20 Challenge,9257,14179
2022,T20 League,CSA T20 Challenge,9257,14178
2022,T20 League,CSA T20 Challenge,9257,14177
2022,T20 League,CSA T20 Challenge,9257,14176
2022,T20 League,CSA T20 Challenge,9257,14175
2022,T20 League,CSA T20 Challenge,9257,14174
2022,T20 League,CSA T20 Challenge,9257,14173
2022,T20 League,CSA T20 Challenge,9257,14172
2022,T20 League,CSA T20 Challenge,9257,14171
2022,T20 League,CSA T20 Challenge,9257,14170
2022,T20 League,CSA T20 Challenge,9257,14169
2022,T20 League,CSA T20 Challenge,9257,14168
2022,T20 League,CSA T20 Challenge,9257,14167
2022,T20 League,CSA T20 Challenge,9257,14166
2022,T20 League,CSA T20 Challenge,9257,14165
2022,T20 League,CSA T20 Challenge,9257,14164
2022,T20 League,CSA T20 Challenge,9257,14163
2022,T20 League,CSA T20 Challenge,9257,14162
2022,T20 League,CSA T20 Challenge,9257,14161
2022,T20 League,CSA T20 Challenge,9257,14160
2022,T20 League,CSA T20 Challenge,9257,14159
2022,T20 League,CSA T20 Challenge,9257,14158
2022,T20 League,CSA T20 Challenge,9257,14157
2022,T20 League,CSA T20 Challenge,9257,14156
2022,T20 League,CSA T20 Challenge,9257,14155
2022,T20 League,CSA T20 Challenge,9257,14154
2022,T20 League,ICCA Arabian T20 League,9256,16546
2022,T20 League,ICCA Arabian T20 League,9256,16471
2022,T20 League,ICCA Arabian T20 League,9256,16470
2022,T20 League,ICCA Arabian T20 League,9256,15445
2022,T20 League,ICCA Arabian T20 League,9256,15444
2022,T20 League,ICCA Arabian T20 League,9256,15443
2022,T20 League,ICCA Arabian T20 League,9256,15442
2022,T20 League,ICCA Arabian T20 League,9256,15441
2022,T20 League,ICCA Arabian T20 League,9256,15440
2022,T20 League,ICCA Arabian T20 League,9256,15439
2022,T20 League,ICCA Arabian T20 League,9256,15438
2022,T20 League,ICCA Arabian T20 League,9256,15533
2022,T20 League,ICCA Arabian T20 League,9256,15437
2022,T20 League,ICCA Arabian T20 League,9256,15436
2022,T20 League,ICCA Arabian T20 League,9256,15289
2022,T20 League,ICCA Arabian T20 League,9256,15425
2022,T20 League,ICCA Arabian T20 League,9256,15288
2022,T20 League,ICCA Arabian T20 League,9256,15287
2022,T20 League,ICCA Arabian T20 League,9256,15286
2022,T20 League,ICCA Arabian T20 League,9256,15285
2022,T20 League,ICCA Arabian T20 League,9256,15284
2022,T20 League,ICCA Arabian T20 League,9256,15283
2022,T20 League,ICCA Arabian T20 League,9256,15238
2022,T20 League,ICCA Arabian T20 League,9256,15237
2022,T20 League,ICCA Arabian T20 League,9256,15236
2022,T20 League,ICCA Arabian T20 League,9256,15009
2022,T20 League,ICCA Arabian T20 League,9256,15008
2022,T20 League,ICCA Arabian T20 League,9256,15007
2022,T20 League,ICCA Arabian T20 League,9256,15006
2022,T20 League,ICCA Arabian T20 League,9256,15005
2022,T20 League,ICCA Arabian T20 League,9256,14975
2022,T20 League,ICCA Arabian T20 League,9256,14974
2022,T20 League,ICCA Arabian T20 League,9256,14973
2022,T20 League,ICCA Arabian T20 League,9256,14810
2022,T20 League,ICCA Arabian T20 League,9256,14701
2022,T20 League,ICCA Arabian T20 League,9256,14700
2022,T20 League,ICCA Arabian T20 League,9256,14649
2022,T20 League,ICCA Arabian T20 League,9256,14648
2022,T20 League,ICCA Arabian T20 League,9256,14647
2022,T20 League,ICCA Arabian T20 League,9256,14619
2022,T20 League,ICCA Arabian T20 League,9256,14618
2022,T20 League,ICCA Arabian T20 League,9256,14617
2022,T20 League,ICCA Arabian T20 League,9256,14616
2022,T20 League,ICCA Arabian T20 League,9256,14615
2022,T20 League,ICCA Arabian T20 League,9256,14465
2022,T20 League,ICCA Arabian T20 League,9256,14464
2022,T20 League,ICCA Arabian T20 League,9256,14463
2022,T20 League,ICCA Arabian T20 League,9256,14407
2022,T20 League,ICCA Arabian T20 League,9256,14406
2022,T20 League,ICCA Arabian T20 League,9256,14395
2022,T20 League,ICCA Arabian T20 League,9256,14391
2022,T20 League,ICCA Arabian T20 League,9256,14390
2022,T20 League,ICCA Arabian T20 League,9256,14375
2022,T20 League,ICCA Arabian T20 League,9256,14366
2022,T20 League,ICCA Arabian T20 League,9256,14365
2022,T20 League,ICCA Arabian T20 League,9256,14239
2022,T20 League,ICCA Arabian T20 League,9256,14238
2022,T20 League,ICCA Arabian T20 League,9256,14237
2022,T20 League,ICCA Arabian T20 League,9256,14151
2022,T20 League,ICCA Arabian T20 League,9256,14150
2022,T20 League,ICCA Arabian T20 League,9256,14149
2022,T20 League,ICCA Arabian T20 League,9256,14148
2022,T20 League,Women's Big Bash League,9235,14343
2022,T20 League,Women's Big Bash League,9235,14342
2022,T20 League,Women's Big Bash League,9235,14341
2022,T20 League,Women's Big Bash League,9235,12681
2022,T20 League,Women's Big Bash League,9235,12680
2022,T20 League,Women's Big Bash League,9235,12679
2022,T20 League,Women's Big Bash League,9235,12677
2022,T20 League,Women's Big Bash League,9235,12676
2022,T20 League,Women's Big Bash League,9235,12675
2022,T20 League,Women's Big Bash League,9235,12674
2022,T20 League,Women's Big Bash League,9235,12672
2022,T20 League,Women's Big Bash League,9235,12671
2022,T20 League,Women's Big Bash League,9235,12669
2022,T20 League,Women's Big Bash League,9235,12668
2022,T20 League,Women's Big Bash League,9235,12666
2022,T20 League,Women's Big Bash League,9235,12665
2022,T20 League,Women's Big Bash League,9235,12664
2022,T20 League,Women's Big Bash League,9235,12663
2022,T20 League,Women's Big Bash League,9235,12662
2022,T20 League,Women's Big Bash League,9235,12661
2022,T20 League,Women's Big Bash League,9235,12659
2022,T20 League,Women's Big Bash League,9235,12658
2022,T20 League,Women's Big Bash League,9235,12656
2022,T20 League,Women's Big Bash League,9235,13862
2022,T20 League,Women's Big Bash League,9235,13861
2022,T20 League,Women's Big Bash League,9235,13860
2022,T20 League,Women's Big Bash League,9235,13859
2022,T20 League,Women's Big Bash League,9235,13858
2022,T20 League,Women's Big Bash League,9235,13857
2022,T20 League,Women's Big Bash League,9235,13856
2022,T20 League,Women's Big Bash League,9235,13855
2022,T20 League,Women's Big Bash League,9235,13854
2022,T20 League,Women's Big Bash League,9235,13853
2022,T20 League,Women's Big Bash League,9235,13852
2022,T20 League,Women's Big Bash League,9235,13851
2022,T20 League,Women's Big Bash League,9235,13850
2022,T20 League,Women's Big Bash League,9235,13848
2022,T20 League,Women's Big Bash League,9235,13847
2022,T20 League,Women's Big Bash League,9235,13849
2022,T20 League,Women's Big Bash League,9235,13846
2022,T20 League,Women's Big Bash League,9235,13845
2022,T20 League,Women's Big Bash League,9235,13844
2022,T20 League,Women's Big Bash League,9235,13843
2022,T20 League,Women's Big Bash League,9235,13842
2022,T20 League,Women's Big Bash League,9235,13841
2022,T20 League,Women's Big Bash League,9235,13840
2022,T20 League,Women's Big Bash League,9235,13839
2022,T20 League,Women's Big Bash League,9235,13838
2022,T20 League,Women's Big Bash League,9235,13837
2022,T20 League,Women's Big Bash League,9235,13836
2022,T20 League,Women's Big Bash League,9235,13835
2022,T20 League,Women's Big Bash League,9235,13834
2022,T20 League,Women's Big Bash League,9235,13832
2022,T20 League,Women's Big Bash League,9235,13831
2022,T20 League,Women's Big Bash League,9235,13833
2022,T20 League,Women's Big Bash League,9235,13830
2022,T20 League,Women's Big Bash League,9235,13829
2022,T20 League,Women's Big Bash League,9235,13828
2022,T20 League,Women's Big Bash League,9235,13827
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13734
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13732
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13733
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13731
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13728
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13729
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13730
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13725
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13726
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13727
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13717
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13719
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13721
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13722
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13723
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13718
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13720
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13724
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13707
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13709
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13711
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13712
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13714
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13715
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13716
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13708
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13710
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13713
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13699
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13700
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13703
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13705
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13706
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13701
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13702
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13704
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13690
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13691
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13692
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13693
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13694
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13695
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13697
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13689
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13696
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13698
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13682
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13685
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13686
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13687
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13681
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13683
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13688
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13671
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13672
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13675
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13676
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13677
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13678
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13680
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13673
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13674
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13679
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13666
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13667
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13669
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13670
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13663
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13664
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13665
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13668
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13655
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13656
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13658
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13659
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13660
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13662
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13653
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13654
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13657
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13661
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13647
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13648
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13649
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13650
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13651
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13645
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13646
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13652
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13638
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13639
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13640
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13641
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13642
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13643
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13644
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13635
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13636
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13637
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13627
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13629
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13631
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13633
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13634
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13628
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13630
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13632
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13617
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13618
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13619
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13622
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13623
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13625
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13626
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13620
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13621
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13624
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13609
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13610
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13611
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13614
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13616
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13612
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13613
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13615
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13599
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13601
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13602
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13603
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13604
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13606
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13607
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13600
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13605
2022,T20 League,Syed Mushtaq Ali Trophy,9232,13608
2022,T20 League,Senior Women's T20 League,9248,14431
2022,T20 League,Senior Women's T20 League,9248,14430
2022,T20 League,Senior Women's T20 League,9248,14429
2022,T20 League,Senior Women's T20 League,9248,14428
2022,T20 League,Senior Women's T20 League,9248,14427
2022,T20 League,Senior Women's T20 League,9248,14426
2022,T20 League,Senior Women's T20 League,9248,14425
2022,T20 League,Senior Women's T20 League,9248,14245
2022,T20 League,Senior Women's T20 League,9248,14244
2022,T20 League,Senior Women's T20 League,9248,14243
2022,T20 League,Senior Women's T20 League,9248,14242
2022,T20 League,Senior Women's T20 League,9248,14241
2022,T20 League,Senior Women's T20 League,9248,14240
2022,T20 League,Senior Women's T20 League,9248,14205
2022,T20 League,Senior Women's T20 League,9248,14204
2022,T20 League,Senior Women's T20 League,9248,14203
2022,T20 League,Senior Women's T20 League,9248,14147
2022,T20 League,Senior Women's T20 League,9248,14111
2022,T20 League,Senior Women's T20 League,9248,14110
2022,T20 League,Senior Women's T20 League,9248,14109
2022,T20 League,Senior Women's T20 League,9248,14108
2022,T20 League,Senior Women's T20 League,9248,14107
2022,T20 League,Senior Women's T20 League,9248,14063
2022,T20 League,Senior Women's T20 League,9248,14062
2022,T20 League,Senior Women's T20 League,9248,14069
2022,T20 League,Senior Women's T20 League,9248,14061
2022,T20 League,Senior Women's T20 League,9248,14060
2022,T20 League,Senior Women's T20 League,9248,14059
2022,T20 League,Senior Women's T20 League,9248,14065
2022,T20 League,Pakistan Junior League,9238,14202
2022,T20 League,Pakistan Junior League,9238,14201
2022,T20 League,Pakistan Junior League,9238,14200
2022,T20 League,Pakistan Junior League,9238,14199
2022,T20 League,Pakistan Junior League,9238,14146
2022,T20 League,Pakistan Junior League,9238,14099
2022,T20 League,Pakistan Junior League,9238,14098
2022,T20 League,Pakistan Junior League,9238,14067
2022,T20 League,Pakistan Junior League,9238,14066
2022,T20 League,Pakistan Junior League,9238,13960
2022,T20 League,Pakistan Junior League,9238,13959
2022,T20 League,Pakistan Junior League,9238,13958
2022,T20 League,Pakistan Junior League,9238,13957
2022,T20 League,Pakistan Junior League,9238,13956
2022,T20 League,Pakistan Junior League,9238,13955
2022,T20 League,Pakistan Junior League,9238,13954
2022,T20 League,Pakistan Junior League,9238,13953
2022,T20 League,Pakistan Junior League,9238,13952
2022,T20 League,Pakistan Junior League,9238,13951
2022,T20 League,Women's Asia Cup,9181,12535
2022,T20 League,Women's Asia Cup,9181,12534
2022,T20 League,Women's Asia Cup,9181,12533
2022,T20 League,Women's Asia Cup,9181,12532
2022,T20 League,Women's Asia Cup,9181,12531
2022,T20 League,Women's Asia Cup,9181,12530
2022,T20 League,Women's Asia Cup,9181,12529
2022,T20 League,Women's Asia Cup,9181,12528
2022,T20 League,Women's Asia Cup,9181,12527
2022,T20 League,Women's Asia Cup,9181,12526
2022,T20 League,Women's Asia Cup,9181,12525
2022,T20 League,Women's Asia Cup,9181,12524
2022,T20 League,Women's Asia Cup,9181,12523
2022,T20 League,Women's Asia Cup,9181,12522
2022,T20 League,Women's Asia Cup,9181,12521
2022,T20 League,Women's Asia Cup,9181,12520
2022,T20 League,Women's Asia Cup,9181,12519
2022,T20 League,Women's Asia Cup,9181,12518
2022,T20 League,Women's Asia Cup,9181,12517
2022,T20 League,Women's Asia Cup,9181,12516
2022,T20 League,Women's Asia Cup,9181,12515
2022,T20 League,Women's Asia Cup,9181,12514
2022,T20 League,Women's Asia Cup,9181,12513
2022,T20 League,Women's Asia Cup,9181,12512
2022,T20 League,KCC T20 Championship,9236,14627
2022,T20 League,KCC T20 Championship,9236,14626
2022,T20 League,KCC T20 Championship,9236,14588
2022,T20 League,KCC T20 Championship,9236,14145
2022,T20 League,KCC T20 Championship,9236,14144
2022,T20 League,KCC T20 Championship,9236,14143
2022,T20 League,KCC T20 Championship,9236,14142
2022,T20 League,KCC T20 Championship,9236,14141
2022,T20 League,KCC T20 Championship,9236,14140
2022,T20 League,KCC T20 Championship,9236,14139
2022,T20 League,KCC T20 Championship,9236,14138
2022,T20 League,KCC T20 Championship,9236,14137
2022,T20 League,KCC T20 Championship,9236,14136
2022,T20 League,KCC T20 Championship,9236,14135
2022,T20 League,KCC T20 Championship,9236,14134
2022,T20 League,KCC T20 Championship,9236,14133
2022,T20 League,KCC T20 Championship,9236,14132
2022,T20 League,KCC T20 Championship,9236,14131
2022,T20 League,KCC T20 Championship,9236,14130
2022,T20 League,KCC T20 Championship,9236,14129
2022,T20 League,KCC T20 Championship,9236,14128
2022,T20 League,KCC T20 Championship,9236,14127
2022,T20 League,KCC T20 Championship,9236,14126
2022,T20 League,KCC T20 Championship,9236,14125
2022,T20 League,KCC T20 Championship,9236,14124
2022,T20 League,KCC T20 Championship,9236,14123
2022,T20 League,KCC T20 Championship,9236,14122
2022,T20 League,KCC T20 Championship,9236,14121
2022,T20 League,KCC T20 Championship,9236,14112
2022,T20 League,KCC T20 Championship,9236,14100
2022,T20 League,KCC T20 Championship,9236,14070
2022,T20 League,KCC T20 Championship,9236,14068
2022,T20 League,KCC T20 Championship,9236,14000
2022,T20 League,KCC T20 Championship,9236,13999
2022,T20 League,KCC T20 Championship,9236,13998
2022,T20 League,KCC T20 Championship,9236,13997
2022,T20 League,KCC T20 Championship,9236,13996
2022,T20 League,KCC T20 Championship,9236,13995
2022,T20 League,KCC T20 Championship,9236,13981
2022,T20 League,KCC T20 Championship,9236,13980
2022,T20 League,KCC T20 Championship,9236,13964
2022,T20 League,KCC T20 Championship,9236,13963
2022,T20 League,KCC T20 Championship,9236,13962
2022,T20 League,KCC T20 Championship,9236,13902
2022,T20 League,KCC T20 Championship,9236,13901
2022,T20 League,KCC T20 Championship,9236,13903
2022,T20 League,KCC T20 Championship,9236,13898
2022,T20 League,KCC T20 Championship,9236,13897
2022,T20 League,CSA Provincial T20 Cup,9230,13906
2022,T20 League,CSA Provincial T20 Cup,9230,13905
2022,T20 League,CSA Provincial T20 Cup,9230,13904
2022,T20 League,CSA Provincial T20 Cup,9230,13584
2022,T20 League,CSA Provincial T20 Cup,9230,13583
2022,T20 League,CSA Provincial T20 Cup,9230,13582
2022,T20 League,CSA Provincial T20 Cup,9230,13581
2022,T20 League,CSA Provincial T20 Cup,9230,13580
2022,T20 League,CSA Provincial T20 Cup,9230,13579
2022,T20 League,CSA Provincial T20 Cup,9230,13578
2022,T20 League,CSA Provincial T20 Cup,9230,13577
2022,T20 League,CSA Provincial T20 Cup,9230,13572
2022,T20 League,CSA Provincial T20 Cup,9230,13571
2022,T20 League,CSA Provincial T20 Cup,9230,13570
2022,T20 League,CSA Provincial T20 Cup,9230,13569
2022,T20 League,KCA Cup T20,9178,13961
2022,T20 League,KCA Cup T20,9178,13565
2022,T20 League,KCA Cup T20,9178,13564
2022,T20 League,KCA Cup T20,9178,13563
2022,T20 League,KCA Cup T20,9178,13562
2022,T20 League,KCA Cup T20,9178,13561
2022,T20 League,KCA Cup T20,9178,13560
2022,T20 League,KCA Cup T20,9178,13559
2022,T20 League,KCA Cup T20,9178,13558
2022,T20 League,KCA Cup T20,9178,13557
2022,T20 League,KCA Cup T20,9178,13556
2022,T20 League,KCA Cup T20,9178,13020
2022,T20 League,KCA Cup T20,9178,13019
2022,T20 League,KCA Cup T20,9178,13018
2022,T20 League,KCA Cup T20,9178,13017
2022,T20 League,KCA Cup T20,9178,13016
2022,T20 League,KCA Cup T20,9178,13015
2022,T20 League,KCA Cup T20,9178,13014
2022,T20 League,KCA Cup T20,9178,13011
2022,T20 League,KCA Cup T20,9178,13005
2022,T20 League,KCA Cup T20,9178,13002
2022,T20 League,KCA Cup T20,9178,12999
2022,T20 League,KCA Cup T20,9178,12511
2022,T20 League,KCA Cup T20,9178,12510
2022,T20 League,KCA Cup T20,9178,12509
2022,T20 League,KCA Cup T20,9178,12456
2022,T20 League,KCA Cup T20,9178,12455
2022,T20 League,KCA Cup T20,9178,12454
2022,T20 League,KCA Cup T20,9178,12453
2022,T20 League,KCA Cup T20,9178,12452
2022,T20 League,KCA Cup T20,9178,12451
2022,T20 League,ICC Women's T20 World Cup Qualifier,9176,12387
2022,T20 League,ICC Women's T20 World Cup Qualifier,9176,12388
2022,T20 League,ICC Women's T20 World Cup Qualifier,9176,12386
2022,T20 League,ICC Women's T20 World Cup Qualifier,9176,12389
2022,T20 League,ICC Women's T20 World Cup Qualifier,9176,12384
2022,T20 League,ICC Women's T20 World Cup Qualifier,9176,12385
2022,T20 League,ICC Women's T20 World Cup Qualifier,9176,12382
2022,T20 League,ICC Women's T20 World Cup Qualifier,9176,12383
2022,T20 League,ICC Women's T20 World Cup Qualifier,9176,12380
2022,T20 League,ICC Women's T20 World Cup Qualifier,9176,12381
2022,T20 League,ICC Women's T20 World Cup Qualifier,9176,12378
2022,T20 League,ICC Women's T20 World Cup Qualifier,9176,12379
2022,T20 League,ICC Women's T20 World Cup Qualifier,9176,12376
2022,T20 League,ICC Women's T20 World Cup Qualifier,9176,12377
2022,T20 League,ICC Women's T20 World Cup Qualifier,9176,12374
2022,T20 League,ICC Women's T20 World Cup Qualifier,9176,12375
2022,T20 League,ICC Women's T20 World Cup Qualifier,9176,12372
2022,T20 League,ICC Women's T20 World Cup Qualifier,9176,12373
2022,T20 League,ICC Women's T20 World Cup Qualifier,9176,12370
2022,T20 League,ICC Women's T20 World Cup Qualifier,9176,12371
2022,T20 League,Legends League Cricket,9168,13514
2022,T20 League,Legends League Cricket,9168,13513
2022,T20 League,Legends League Cricket,9168,13512
2022,T20 League,Legends League Cricket,9168,12241
2022,T20 League,Legends League Cricket,9168,12240
2022,T20 League,Legends League Cricket,9168,12239
2022,T20 League,Legends League Cricket,9168,12238
2022,T20 League,Legends League Cricket,9168,12237
2022,T20 League,Legends League Cricket,9168,12236
2022,T20 League,Legends League Cricket,9168,12235
2022,T20 League,Legends League Cricket,9168,12234
2022,T20 League,Legends League Cricket,9168,12233
2022,T20 League,Legends League Cricket,9168,12232
2022,T20 League,Legends League Cricket,9168,12231
2022,T20 League,Legends League Cricket,9168,12230
